Final,Weight
FALSE,2998.85
10804103,3596.22
FALSE,9868.05
10806101,13151.86
10806104,0
10806105,0
FALSE,0
FALSE,0
10807101,5699.8
FALSE,8064.72
FALSE,9115.05
FALSE,11973.95
FALSE,7665.36
FALSE,21298.93
FALSE,17797.48
10811101,9179.57
10811102,10260.32
FALSE,10185.97
FALSE,9463.63
10814101,5800.24
10814102,4222.77
10814103,5713.28
FALSE,3018.64
FALSE,2185.8
FALSE,3281.55
FALSE,2928.25
FALSE,5791.53
10818102,3266.85
FALSE,5056.78
10818106,7303.04
10819101,18930.82
FALSE,13548.45
FALSE,1297.79
FALSE,1460.21
FALSE,2108.2
FALSE,1421.02
FALSE,812.08
FALSE,1460.31
FALSE,1289.18
FALSE,0
FALSE,0
FALSE,0
10823101,18590.28
10823102,19359.37
FALSE,3397.52
FALSE,3283.93
FALSE,2628.9
FALSE,3777.63
FALSE,5969.52
FALSE,6698.18
FALSE,8103.12
FALSE,13819.53
FALSE,3091.17
FALSE,2236.43
FALSE,3520.91
FALSE,3220.13
FALSE,3891.22
FALSE,2706.85
10828101,6708.64
10828102,7485.03
FALSE,7553.6
FALSE,7553.6
FALSE,11514.75
FALSE,6064.55
FALSE,11689.15
FALSE,8199.58
FALSE,2693.57
FALSE,2775.1
FALSE,2775.1
FALSE,2475.85
FALSE,2617.37
FALSE,11600.28
FALSE,10564.7
10835101,24356.74
10835102,22246.49
FALSE,3159.08
FALSE,2420.63
FALSE,4902.47
FALSE,3631.41
FALSE,7500.91
10841101,3190.04
FALSE,3692.24
FALSE,3124.69
FALSE,12473.28
FALSE,6485.8
FALSE,6011.48
FALSE,10053.14
FALSE,4152.65
10848102,7613.32
FALSE,5972.4
FALSE,6214.31
FALSE,3000.58
FALSE,3497.44
FALSE,2210.83
FALSE,2260.86
FALSE,11962.64
FALSE,11768.07
FALSE,11391.43
FALSE,8874.51
FALSE,8897.61
10852101,10450.5
10852102,11712.65
FALSE,17576.05
FALSE,19381.01
FALSE,13013.74
10855101,12258.04
FALSE,15501.1
FALSE,12586.21
FALSE,11958.43
FALSE,6575.06
FALSE,5813.39
FALSE,9480.44
FALSE,4545.69
FALSE,8293.3
FALSE,5883.32
FALSE,5933.79
FALSE,7500.56
FALSE,0
FALSE,13258.12
10862101,18891.73
FALSE,4322.72
FALSE,4578.98
FALSE,5435.67
FALSE,5536.15
FALSE,5536.53
FALSE,5690.33
FALSE,4884.77
FALSE,4570.97
FALSE,7438.26
FALSE,8323.9
10865101,17268.55
10865102,17266.96
FALSE,10187.83
FALSE,8197.69
10867101,26355.35
FALSE,4554.5
FALSE,5689.87
FALSE,6562.56
FALSE,10318.11
FALSE,10278.27
FALSE,18170.21
FALSE,31148.55
10872101,8945.95
FALSE,12275.95
FALSE,10486.76
FALSE,10027.95
FALSE,18959.32
FALSE,20559.02
10874101,5977.42
FALSE,8949.47
FALSE,6229.42
FALSE,8741.96
FALSE,11507.34
10875101,4563
10875102,5624.7
FALSE,3134.43
FALSE,4816.25
FALSE,8045.74
FALSE,6016.06
FALSE,7139.13
FALSE,9857.03
FALSE,7315.55
FALSE,7176
FALSE,5688.4
10881101,8571.3
FALSE,4020.95
FALSE,4136.86
FALSE,4872
FALSE,3814.43
10885101,3906.54
10885102,5144.13
10885103,2435.49
10885104,2968.54
10885105,2269.59
FALSE,4085.91
FALSE,3761.48
10885108,3681.29
FALSE,3941.43
10886102,2607.94
FALSE,4518.77
FALSE,2720.27
10886105,2197.33
FALSE,4388.71
FALSE,4450.52
FALSE,2667.92
FALSE,6256.95
FALSE,3782.33
FALSE,2874.87
FALSE,2527.92
10897101,6026.76
10899101,7930.43
10899102,8709.36
FALSE,10097.26
FALSE,17147.67
FALSE,16613.5
FALSE,10675.82
FALSE,10675.82
FALSE,23352.22
FALSE,2543.21
FALSE,1433.15
FALSE,2400.66
FALSE,2642.13
10903101,8528.78
10903102,10057.91
FALSE,6779.1
FALSE,8854
10905101,5176.31
FALSE,10931.44
10906101,10847.27
10906102,0
FALSE,0
FALSE,0
FALSE,7857.54
FALSE,7614.7
FALSE,14061.35
FALSE,13651.98
FALSE,20705.76
FALSE,20705.76
FALSE,16932.74
FALSE,19764.91
FALSE,19979.08
FALSE,9353.29
FALSE,9659.01
FALSE,14881.89
FALSE,17849.44
FALSE,3555.19
FALSE,3768.35
FALSE,4203.51
10917102,13095.07
10919101,8061.97
10919102,8464.2
FALSE,8721.28
FALSE,15069.89
FALSE,0
10923101,30400.09
10923102,28344.53
10923103,48983.5
FALSE,32015.56
FALSE,13403.5
FALSE,13694.71
FALSE,2148.53
FALSE,3425.47
FALSE,2067.51
FALSE,2688.35
FALSE,2943.65
FALSE,4021.07
10934101,6062.89
FALSE,8735.47
FALSE,9802.21
FALSE,9954.4
FALSE,4465.35
FALSE,4278.64
FALSE,6096.36
FALSE,4164.8
FALSE,11328.88
FALSE,11852.69
10944101,3611.64
10944102,9136.34
FALSE,3657.4
FALSE,4845.12
FALSE,4411.19
FALSE,3243.96
FALSE,8326.16
FALSE,7627.51
FALSE,5549.83
FALSE,0
FALSE,0
10946101,12971.47
10946102,12606.53
FALSE,14778.41
10947101,9235.85
10947102,14741.96
FALSE,5059.1
FALSE,0
FALSE,15695.33
FALSE,0
10951101,3102.07
FALSE,3283.37
10955101,5300.47
10955102,6012.51
FALSE,11684.81
FALSE,3700.75
FALSE,3940.25
FALSE,5330.35
FALSE,3666.52
FALSE,4567.12
FALSE,5653.9
FALSE,25205.88
FALSE,17906.27
10962101,5428.79
10963101,9955
FALSE,10960.12
FALSE,10638.66
FALSE,6929.62
10964101,6007.58
FALSE,6062.96
FALSE,7494.52
FALSE,13598.56
FALSE,16089.89
FALSE,13641.94
FALSE,17818.64
FALSE,2762.61
FALSE,3011.7
FALSE,2008.62
FALSE,10371.17
FALSE,14869.25
FALSE,5323.16
FALSE,4057.16
FALSE,3621.93
FALSE,3755.2
FALSE,15920.08
FALSE,17547.64
FALSE,16512.18
FALSE,15049.07
FALSE,15111.33
FALSE,4271.85
FALSE,8549.57
FALSE,11184.45
FALSE,8045.96
10979101,14419.85
10979102,10553.68
FALSE,12499.32
FALSE,27902.47
FALSE,22755.07
FALSE,7381.36
FALSE,8001.66
FALSE,8013.93
FALSE,6437.78
FALSE,40011.23
FALSE,0
FALSE,0
10987101,20856.37
10988101,8429.69
10988102,11692.11
FALSE,9198.69
FALSE,9401.59
10989101,14400.45
FALSE,7161.33
FALSE,14360.11
FALSE,13133.35
FALSE,11102.28
FALSE,4672.32
10990102,6276.32
FALSE,3245.31
FALSE,4343.13
FALSE,5255.42
FALSE,3669.03
10995101,15627.75
10996101,8362.16
10996102,6733.96
FALSE,10002.37
FALSE,10002.37
FALSE,6595.1
FALSE,6238.2
10997101,26880.36
10997102,10101
10998101,7101.13
10998102,5114.93
FALSE,39388.67
11001101,15048.11
11001102,13742.19
FALSE,11468.34
FALSE,13206.81
11002101,5187.24
FALSE,4036.23
FALSE,3216.25
FALSE,3599.34
11004101,23083.64
11005101,14308.18
FALSE,19434.64
FALSE,15468.47
FALSE,24841.18
FALSE,14400.49
FALSE,15031.83
FALSE,4742.24
FALSE,3976.66
FALSE,12599.71
FALSE,11336.51
FALSE,15322.85
FALSE,8960.21
FALSE,5034.96
FALSE,4121.93
FALSE,3495.39
FALSE,4895.01
FALSE,1771.09
FALSE,3377.44
FALSE,4056.91
FALSE,4169.55
FALSE,3040.13
11012101,4389.65
FALSE,4929.13
FALSE,8067.8
FALSE,4391.13
FALSE,19882.57
FALSE,24473.5
FALSE,33567.25
FALSE,28269.19
11017101,11454.91
FALSE,18910.7
FALSE,6826.54
FALSE,13033.77
FALSE,19191.4
FALSE,3776.46
FALSE,19340.73
FALSE,10088.45
11029101,15618.75
11029102,13557.06
FALSE,2211.38
FALSE,2162.29
FALSE,2306.37
11035101,12800.57
FALSE,6343.29
11041101,5482.17
11042101,23475.2
11042102,24807.94
FALSE,20116.08
FALSE,8109.29
FALSE,5645.21
11045102,7001.19
FALSE,6831.41
FALSE,6609.61
FALSE,2758.67
FALSE,0
FALSE,2704.76
FALSE,2243.06
FALSE,5013.83
FALSE,14851.54
FALSE,8487.52
FALSE,1338.78
FALSE,1514.22
FALSE,1561.75
FALSE,1341.39
FALSE,1545.39
FALSE,1581.37
FALSE,1043.35
FALSE,3082.28
FALSE,7397.1
FALSE,5706.31
FALSE,4994.59
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,7248.07
FALSE,5828.79
FALSE,6705.07
FALSE,11939.11
FALSE,6317.51
FALSE,15429.45
FALSE,20063.57
FALSE,12893
FALSE,13367.89
FALSE,17499.91
FALSE,18389.82
FALSE,1542.46
FALSE,3002.08
FALSE,4687.58
FALSE,4658.18
FALSE,2724.05
FALSE,2099.13
FALSE,8895.49
FALSE,7106.39
FALSE,8884.39
FALSE,7589.29
FALSE,4737.65
FALSE,2571.52
11063101,22259.29
11064101,5138.6
11067101,24699.71
11067102,22997.72
FALSE,22853.23
FALSE,18303.86
FALSE,3570.57
FALSE,4056.97
FALSE,3006.03
FALSE,2822.5
FALSE,3129.07
FALSE,3248.03
FALSE,3223.4
FALSE,3341.98
11070101,8671.45
11070102,8868.64
FALSE,9490.46
11073101,21681.41
FALSE,25561.94
FALSE,10299.17
FALSE,12926.99
FALSE,8980.83
FALSE,11136.48
FALSE,3038.97
FALSE,4246.95
FALSE,2507.47
FALSE,5044.41
FALSE,3810.75
FALSE,4598.65
FALSE,2297.64
FALSE,4080.23
FALSE,2274.94
FALSE,18796.55
FALSE,17166.7
FALSE,38032.14
11083101,6107.32
11084101,16638.63
11084102,17113.69
FALSE,5189.13
11087101,11215.34
11087102,19651.52
11088101,7330.3
FALSE,11509.84
11090101,11431.55
11090102,8288.61
FALSE,8280.85
11094103,3749.28
FALSE,10033.56
11097101,11090.32
11097102,12995.14
FALSE,12738.57
FALSE,13169.21
FALSE,15130.3
FALSE,11911.66
FALSE,4581.74
FALSE,13869.64
FALSE,11129.99
FALSE,12110.83
FALSE,9804.18
FALSE,7834.26
FALSE,7834.26
FALSE,14195.52
FALSE,1003.55
FALSE,1194.42
FALSE,3444.39
FALSE,4038.4
FALSE,3040.67
FALSE,2763.17
11100107,1746.39
FALSE,4154.39
FALSE,6946.11
FALSE,4704.42
FALSE,3378.99
FALSE,4558.48
FALSE,4135.02
FALSE,4292.7
FALSE,4193.19
FALSE,0
11103101,12348.08
FALSE,7366.25
FALSE,4852.27
FALSE,6004.74
FALSE,4022.28
FALSE,3891.68
FALSE,21332.72
FALSE,1822.8
11108101,13343.74
11108102,18341.1
11108103,21834.73
FALSE,16418.07
FALSE,0
FALSE,0
FALSE,0
FALSE,6630.12
11111101,16159.66
11117101,11990.43
11117102,8774.1
FALSE,1772.69
FALSE,1853.73
FALSE,2299.76
FALSE,2299.76
FALSE,1935.1
FALSE,27321.93
FALSE,4677.62
FALSE,4942.79
FALSE,6054.59
FALSE,3698.52
11125101,7907.1
FALSE,11022.75
FALSE,21753
11126102,27527.84
11130201,9884.94
FALSE,9386.94
FALSE,4465.44
11132101,10714.17
11132102,18804.16
FALSE,8967.16
11132104,14484.72
11133102,12821.6
FALSE,16822.56
FALSE,17064.8
FALSE,9343.36
FALSE,3198.26
FALSE,4085.44
FALSE,7836.33
FALSE,4604.67
FALSE,2853.1
FALSE,3372.19
FALSE,6722.62
FALSE,5392.11
FALSE,3126.45
FALSE,3166.81
FALSE,7930.83
FALSE,7017.95
FALSE,5196.58
FALSE,4894.37
11141101,4281.76
11141102,2904.26
FALSE,4266.8
FALSE,4740.05
FALSE,15586.5
FALSE,9954.16
FALSE,2506.73
FALSE,4877.5
FALSE,4905.55
FALSE,17121.34
FALSE,5831.31
11148101,3616.28
FALSE,3623.74
FALSE,2553.22
FALSE,4426.46
FALSE,4071.68
FALSE,7101.3
FALSE,3132.36
11151101,15689.98
11152101,11614.64
11152102,8030.45
11152104,0
FALSE,0
FALSE,10456.93
FALSE,16018.54
FALSE,6325.61
FALSE,6268.04
FALSE,5635.97
FALSE,10706.46
11154102,10532.33
FALSE,8530.82
FALSE,7418.65
FALSE,3611.81
FALSE,7524.02
FALSE,10069.99
FALSE,7584.35
FALSE,5911.81
FALSE,7767.87
FALSE,3645.89
FALSE,13395.57
FALSE,10351.08
FALSE,13852.86
FALSE,13753.43
11163101,11345.46
FALSE,14247.06
FALSE,12425.86
FALSE,14241.77
FALSE,11265.45
FALSE,2592.77
FALSE,2166.64
FALSE,4479.47
FALSE,1981.38
FALSE,2579.83
FALSE,2015.72
FALSE,0
FALSE,0
11166101,5717.72
FALSE,6998.8
FALSE,8774.26
FALSE,12601.74
FALSE,5335.21
FALSE,4105.07
FALSE,7526.97
FALSE,7760.32
FALSE,10670.9
FALSE,11290.47
11174101,26943.81
11174102,18900.34
FALSE,1843.21
FALSE,945.18
FALSE,3430.78
FALSE,2723.77
FALSE,0
FALSE,5394.91
FALSE,3920.44
FALSE,5926.27
FALSE,7756.57
11184101,16798.45
11184102,18560.82
11185101,5054.72
11185102,6534.29
FALSE,9549.35
FALSE,7185.1
FALSE,8673.09
FALSE,5394.19
FALSE,5089.61
FALSE,4928.43
FALSE,5772.98
FALSE,0
FALSE,0
FALSE,6989.64
11190101,5266.52
11190102,5175.46
FALSE,4082.84
FALSE,3469.59
FALSE,2837.14
FALSE,4429.4
FALSE,2539.95
FALSE,10691.22
FALSE,9773.97
11192102,6001.97
11193101,21441.39
11195101,5555.39
FALSE,4522.18
FALSE,12627.34
11197102,2340.53
FALSE,7454.83
11197105,6611.6
FALSE,15010.24
FALSE,18313.6
FALSE,13160.9
FALSE,13160.9
11199101,6816.96
FALSE,11021.47
11202101,3273.94
11202102,3659.37
FALSE,32697.15
11207101,22056.26
11207102,29663.47
FALSE,16453.64
FALSE,2800.68
FALSE,3155.62
FALSE,2905.13
FALSE,1694.66
FALSE,3551.35
FALSE,3884.59
FALSE,3422.52
11211101,17582.83
FALSE,14006.69
FALSE,0
11213101,1447.09
11213102,1921.22
FALSE,8318.56
FALSE,6886.68
FALSE,14079.17
FALSE,14496.44
11216101,11609.27
11216102,8814.22
FALSE,8586.96
FALSE,7252.2
FALSE,6529.79
FALSE,0
FALSE,7503.57
FALSE,8416.16
FALSE,4829.81
FALSE,4672.99
FALSE,21337.48
FALSE,21377.81
FALSE,29795.03
11221101,21953.4
FALSE,8583.16
FALSE,25178.08
FALSE,3350.08
FALSE,3958.24
FALSE,0
FALSE,13326.2
FALSE,12703.2
FALSE,15873.55
FALSE,5892
FALSE,5633.42
FALSE,4806.93
FALSE,4806.93
FALSE,5887.56
FALSE,4466.77
FALSE,4230.62
FALSE,5688.29
FALSE,4292.24
FALSE,6644.18
FALSE,6970.03
FALSE,4023.78
FALSE,7004.93
FALSE,8473.68
FALSE,7737.93
FALSE,17121.23
11231102,15288.23
FALSE,20737.01
11233101,14172.05
11233102,20154.41
FALSE,17929.2
FALSE,23239.49
11235101,5537.67
11240101,5250.37
FALSE,3077.23
FALSE,2799.51
FALSE,3283.53
FALSE,2190.91
FALSE,3165.5
FALSE,2983.44
FALSE,2529.63
FALSE,3240.23
FALSE,11445.51
FALSE,10807.33
FALSE,10082.55
FALSE,11076.76
11244101,24081
FALSE,32615.32
FALSE,33148.52
FALSE,19216.28
FALSE,22382.33
FALSE,2305.1
FALSE,5340.26
FALSE,6754.65
11249101,8148.72
FALSE,10551.47
FALSE,18972.4
FALSE,19244.91
11253101,10049.47
FALSE,4810.61
FALSE,2738.2
FALSE,4309.48
FALSE,5635.74
FALSE,6492.2
11256102,8838.81
FALSE,12005.92
FALSE,7526.54
FALSE,21361.9
11257102,13827.96
11258101,8080.64
FALSE,10696.88
FALSE,10372.9
FALSE,3419.58
FALSE,5939.61
FALSE,5578.49
11261101,3796.03
11262101,3166.21
FALSE,3435.88
FALSE,2327.3
11263101,13661.41
11263102,10378.91
FALSE,0
FALSE,2392.98
FALSE,12417.81
11266102,13773.85
FALSE,5021.84
FALSE,11246.37
FALSE,2656.74
FALSE,1971.39
11271103,3933.01
FALSE,7603.38
11271105,0
FALSE,0
FALSE,5381.06
FALSE,11052.76
FALSE,0
FALSE,2029.24
FALSE,2203.22
FALSE,1630.04
FALSE,2223.02
FALSE,2342.31
11278101,24489.67
FALSE,23477
FALSE,29747.32
FALSE,13092.79
FALSE,6363.86
11286101,11454.43
11286102,12566.64
11287101,5333.69
FALSE,5149.65
FALSE,4235.02
FALSE,4672.21
FALSE,3544.31
FALSE,5421.6
FALSE,4065.77
11290101,9742.27
FALSE,3253.91
FALSE,2702.78
FALSE,4421.56
FALSE,3761.62
FALSE,4208.95
FALSE,3748.64
FALSE,2802.72
FALSE,3282.64
11292101,5984.78
11292102,5821.99
11293101,7374.71
11293102,7864.13
FALSE,6869.61
FALSE,6912.97
FALSE,9983.95
FALSE,10182.98
11294101,44064.54
11295101,17675.6
11295102,14582.96
FALSE,15545.14
FALSE,18697.66
FALSE,12308.88
FALSE,15812.83
FALSE,6786.43
FALSE,0
FALSE,0
FALSE,2301.86
FALSE,0
FALSE,0
FALSE,12003.59
FALSE,11035.64
11301101,20722.47
11301102,23829.57
FALSE,28702.54
FALSE,3452.38
FALSE,3024.45
FALSE,1732.68
FALSE,3481.79
FALSE,2653.07
FALSE,4598.31
FALSE,9610.43
FALSE,5990.06
FALSE,5732.22
FALSE,8140.53
11306101,12891.69
11308101,0
11308102,7503.56
FALSE,10808.85
FALSE,12380.28
FALSE,9772.01
11309102,8051.4
FALSE,7143.56
FALSE,5725.21
FALSE,7297.86
FALSE,7107.69
FALSE,8848.71
FALSE,9649.97
FALSE,14230.17
FALSE,13851.73
FALSE,9888.05
FALSE,7495.34
11317101,7657.92
11317102,4507.14
FALSE,17628.2
FALSE,19593.39
FALSE,10797.1
11319101,3648.7
11319102,3524
11319103,4321.8
FALSE,3737.67
FALSE,2991.66
FALSE,2970.52
FALSE,2749.88
FALSE,2580.66
11325102,7624.21
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,3643.84
FALSE,4317.22
FALSE,33040.97
FALSE,38743.53
FALSE,12777.35
FALSE,13680.94
11333101,11951.93
11333102,10413.99
FALSE,5318.5
FALSE,5793.04
FALSE,5549.22
FALSE,7484.51
11335101,13445.48
11335102,11778.2
FALSE,5152.35
FALSE,3441.28
FALSE,2482.87
FALSE,17682.94
FALSE,21612.49
FALSE,20350.49
11344101,1468.76
FALSE,3931.54
FALSE,2161.72
FALSE,3469.88
FALSE,3825.38
FALSE,2495.08
FALSE,3228.05
11347101,7734.95
FALSE,9377.69
FALSE,4045.88
11348101,20020.44
11354101,12020.39
FALSE,12623.94
11356102,14058.06
11357101,10289
11357102,16566.66
FALSE,9547.95
11359101,7101.69
11359102,6347.12
FALSE,5196.96
FALSE,8075.52
FALSE,9422.77
FALSE,8731.05
FALSE,6902.35
FALSE,9773.88
11363101,24412.39
11363102,22904.7
11364101,18101.42
11364102,16917.7
11365101,23187.99
11365102,22846.61
11365103,26409.24
11365104,38905.05
FALSE,25342.74
FALSE,15873.47
FALSE,26409.62
FALSE,37743.6
11369101,12276.8
11370101,16309.71
11370102,30332.87
FALSE,11734.69
11371101,15660.33
11371102,18968.35
FALSE,17717.58
FALSE,22522.6
FALSE,24769.58
FALSE,34725.31
FALSE,16801.38
FALSE,14663.82
FALSE,16538.98
FALSE,19649.84
11376101,25577.93
FALSE,18049.95
FALSE,25272.44
FALSE,19809.46
11381101,23610.73
11384101,11830.07
11384102,13938.88
FALSE,10126.96
FALSE,3496.3
FALSE,2939.65
FALSE,5062.22
FALSE,3785.08
FALSE,4382.6
FALSE,0
FALSE,0
FALSE,6607.45
FALSE,6863.05
FALSE,10788.77
FALSE,8596.49
FALSE,8775.33
11388101,7700.69
11389101,10386.19
FALSE,32537.57
FALSE,32537.57
11392101,9533.62
11392102,14015.62
FALSE,3507.98
FALSE,2256.12
FALSE,2682.25
FALSE,2959.94
FALSE,3604.64
FALSE,16379.25
FALSE,20172.74
11397101,5271.82
FALSE,12200.01
FALSE,11677.71
FALSE,7752.71
11398101,2878.46
FALSE,7140.42
FALSE,16449.42
FALSE,20456.26
FALSE,19507.03
FALSE,19389.07
FALSE,19700.02
FALSE,11591.96
11400102,7468.79
11400103,4469.45
11401101,5457.62
11402101,8729.04
FALSE,5299.21
FALSE,6456.55
FALSE,6565.97
11403101,4784.17
11403102,6619.53
FALSE,6971.37
FALSE,7582.89
FALSE,8030.07
FALSE,8150.53
FALSE,7137.43
FALSE,7571
11406101,13577.48
FALSE,6730.75
FALSE,5481.43
FALSE,5216.48
FALSE,6370.44
FALSE,10162.83
FALSE,10259.26
FALSE,9521.88
FALSE,6116.18
FALSE,5054.09
11411102,4109.82
FALSE,0
FALSE,16293.09
FALSE,8429.92
FALSE,7110.6
11416101,14118.51
11416102,11180.8
FALSE,12612.19
11418102,14653.58
FALSE,12110.88
FALSE,10201.13
FALSE,7631.16
FALSE,12019.55
FALSE,8736.59
FALSE,8612.99
FALSE,8396.32
FALSE,10023.19
FALSE,9124.98
FALSE,10002.78
FALSE,8916.19
FALSE,16231.84
11424101,9723.79
FALSE,8066.85
FALSE,14121.51
FALSE,34106.91
FALSE,37727.79
FALSE,44418.35
FALSE,34777.7
FALSE,4013.39
FALSE,4307.95
FALSE,4017.36
FALSE,4926.83
FALSE,4296.98
FALSE,5569.32
FALSE,5742.8
FALSE,3803.23
FALSE,0
FALSE,0
FALSE,6812.5
FALSE,39315.4
FALSE,39630.16
FALSE,5927.13
FALSE,4712.66
FALSE,9345.67
FALSE,10931.96
FALSE,11322.61
FALSE,11228.34
11433101,13792.26
11433102,15349.78
11433103,11549.36
FALSE,35765.96
FALSE,4647.66
FALSE,2540.53
FALSE,2642.96
FALSE,8022.25
11437101,12505.59
FALSE,11954.39
FALSE,17904.39
FALSE,13713.67
FALSE,16800.35
FALSE,19015.59
FALSE,7923.28
FALSE,0
FALSE,13423.85
FALSE,21521.72
FALSE,5025.55
FALSE,5247.74
FALSE,14199.17
FALSE,13978.99
FALSE,10569.25
FALSE,10569.25
FALSE,5356.55
FALSE,19231.27
FALSE,18317.36
FALSE,24121.6
FALSE,25697.22
FALSE,19685.08
11450101,9378.95
11450102,3031.7
FALSE,3585.87
11450104,0
FALSE,0
FALSE,0
FALSE,0
FALSE,0
FALSE,16415.51
FALSE,2610.49
FALSE,3213.83
FALSE,3763.24
FALSE,2939.34
FALSE,2942.42
FALSE,2570.24
FALSE,1994.35
FALSE,3502.12
FALSE,4538.46
FALSE,3421.73
FALSE,6206.05
FALSE,6101.2
FALSE,2164.83
FALSE,3074.99
FALSE,2151.08
FALSE,2114.95
FALSE,2560.47
11461101,17585.24
FALSE,15955.89
FALSE,17421.05
11465101,7055.29
11465102,8928.01
11466101,14631.54
FALSE,25707.02
FALSE,7890.78
FALSE,6565.2
FALSE,8302.61
FALSE,5449.86
FALSE,6545.3
FALSE,5790.13
FALSE,11471.15
FALSE,3028.89
FALSE,3528
FALSE,2343.04
FALSE,1932.34
FALSE,9754.8
FALSE,11931.93
FALSE,9675.82
FALSE,10877.13
FALSE,15437.99
11477101,15896.97
11477102,13798.36
11479101,6723.61
FALSE,5038.11
FALSE,18887.8
FALSE,15490.11
FALSE,24480.29
FALSE,26716.97
FALSE,28311.24
FALSE,21938.96
FALSE,18804.9
11487101,3939.49
FALSE,4584.85
FALSE,6539.18
FALSE,4855.99
FALSE,6360.9
11492101,8327.67
11492102,10024.2
11493101,18813.19
11493102,18553.83
FALSE,34405.71
FALSE,24283.64
FALSE,23032.73
FALSE,20841.67
FALSE,13392.84
FALSE,26770.56
FALSE,20350.13
FALSE,2969.43
FALSE,3157.73
FALSE,2629.25
FALSE,2994.88
FALSE,2994.88
FALSE,3911.33
11502101,9437.3
11503101,9293.68
11504101,12538.12
11504102,12468.85
11504103,12092.69
FALSE,5451.9
FALSE,5866.61
FALSE,2919.4
11506101,31947.79
11507101,8361.07
11507102,9068.57
FALSE,7174.88
FALSE,6198.07
FALSE,11919.12
FALSE,13136.94
FALSE,15055.35
FALSE,11497.72
11510101,13263.33
FALSE,10302.53
FALSE,13005.68
FALSE,7937.91
FALSE,26147.67
FALSE,21344.21
FALSE,30969.69
FALSE,21020.12
FALSE,8665.33
11519101,4508.22
11519102,6301.27
FALSE,2774.88
FALSE,3192.71
FALSE,0
FALSE,0
FALSE,4625.6
11521102,5675.64
FALSE,4968.53
FALSE,12943.64
FALSE,14154.41
FALSE,6131.64
FALSE,15693.13
FALSE,3634.88
FALSE,5325.15
FALSE,6056.97
FALSE,3253.71
FALSE,2722.02
FALSE,2681.01
FALSE,5259.32
11529101,6662.81
FALSE,6107.52
FALSE,7384.74
FALSE,6551.99
11536101,34345.35
11536102,39530.32
FALSE,2567.87
FALSE,1850.12
FALSE,2535.15
FALSE,2749.5
FALSE,0
11539101,16994.4
11539102,24331.43
FALSE,22792.19
FALSE,22101.83
11541101,12940.98
FALSE,11527.91
FALSE,14796.89
FALSE,10959.19
FALSE,6512.91
FALSE,4185.43
FALSE,2556.25
FALSE,3679.48
FALSE,2982.49
FALSE,13418.98
FALSE,7100.54
FALSE,14929.9
FALSE,11035.9
FALSE,18765.16
FALSE,0
FALSE,6243.99
FALSE,12740.73
FALSE,15469.02
FALSE,12326.41
11548104,15461.97
11551101,6115.2
11553101,3973.7
FALSE,4050.43
FALSE,3294.07
FALSE,3476.24
11554101,8588.48
11554102,8259.58
FALSE,0
11556101,36929.85
11558101,5480.01
FALSE,5937.57
FALSE,6766.41
FALSE,0
FALSE,10290.41
FALSE,9604.61
11560101,16330.94
FALSE,12171.42
FALSE,10101.14
11563101,7574.17
11563102,3120.05
FALSE,11207.58
FALSE,5210.22
FALSE,7582.24
11567101,4347.77
FALSE,11639.95
11570101,20861.31
11570102,22716.22
11570103,24601.08
FALSE,7381.66
FALSE,10020.54
FALSE,6844.5
FALSE,6301.04
FALSE,11210.03
FALSE,10405.93
FALSE,9162.87
FALSE,11485.15
FALSE,20845.31
11573101,8879.96
FALSE,5369.76
FALSE,12367.07
FALSE,13299.96
FALSE,5714
FALSE,4971.98
11578102,19957.47
11579101,3622.15
11579102,3016.18
11579103,3317.81
11579104,2889.22
11579105,3154.26
FALSE,7358.22
FALSE,7633.53
11585101,24008.56
11585102,21330.91
FALSE,9264.29
11587101,9448.38
11587102,4497.74
11587103,3992.17
FALSE,2949.99
FALSE,5674.28
FALSE,9870.25
FALSE,12935.23
11593101,4766.23
FALSE,5706.86
FALSE,3403.32
11594101,20300.14
FALSE,0
FALSE,2284.22
FALSE,2447.62
FALSE,5774.81
FALSE,4518.43
FALSE,3043.41
FALSE,3969.66
FALSE,4044.71
FALSE,3502.95
FALSE,2732.79
FALSE,0
FALSE,14782.2
FALSE,11067.93
FALSE,22429.44
FALSE,36932.95
FALSE,0
FALSE,0
FALSE,9298.33
11604101,5686.55
FALSE,0
FALSE,5176.78
FALSE,9117.86
FALSE,6587.4
FALSE,6833.92
FALSE,3797.22
FALSE,0
FALSE,3345.17
FALSE,4846.85
FALSE,5419.44
FALSE,3398.49
FALSE,3141.58
FALSE,5974.92
FALSE,4304.4
FALSE,6247.3
FALSE,18696.34
FALSE,2328.26
FALSE,2430.58
FALSE,1791.24
FALSE,2422.86
FALSE,2924.73
FALSE,10568.28
FALSE,7366.52
FALSE,7482.5
FALSE,7660.25
FALSE,7598.68
FALSE,10291.23
FALSE,22680.92
FALSE,24217.7
FALSE,27820.69
FALSE,17545.37
FALSE,14935.27
FALSE,12676.4
FALSE,0
FALSE,0
FALSE,11706.31
FALSE,7723.05
11618105,10724.32
11618106,15388.21
FALSE,11650.88
FALSE,13279.05
FALSE,8605.02
FALSE,9168.97
FALSE,12862.94
FALSE,9068.25
FALSE,9836.27
